LakeID,Lake_Name,Sample_Name,Sample_Date,ESF_no,UFI_no,Data_Provider,Info_Type,LocationID,Latitude,Longitude,Sample_Depth_m,Secchi_Depth_m,DO_mg.L,Bottom_DO_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Air_C,Temperature_Water_C,TN_mg.L,TDN_mg.L,Ammonia_mg.L,Nox_mg.L,Nitrate_mg.L,Nitirite_mg.L,True_Color_PTU,Chloride_mg.L,Calcium_mg.L,Chl.a_probe_ug.L,Extracted_Chl_ug.L,ESF_FP_Chl_ug.L,ESF_FB_BGA_ug.L,ESF_Microcystin_mg.L,HAB_Status,Alkalinity_CaCO3_mg.L,DOC_mg.L,UV_254_1.cm,Iron_ug.L,Manganese_ug.L,Arsenic_ug.L,QA,QB,QC,Surface_Area_ha,County,Major_Basin,Water_Class,Screening_2016
0602EAT0163,Eaton Brook Reservoir,15-39-17,08/17/2015,,2015230002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,15-39-08,08/31/2015,15-1393,2015244001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,15-39-18,08/31/2015,,2015244002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-01,06/06/2016,16-142,2016159029,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-11,06/06/2016,,2016159030,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-02,06/20/2016,16-299,2016174008,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-12,06/20/2016,,2016174009,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-03,07/04/2016,16-462,2016187001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-13,07/04/2016,,2016187002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-04,07/18/2016,16-671,2016201001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-14,07/18/2016,,2016201002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-05,08/01/2016,16-902,2016215001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-15,08/01/2016,,2016215002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-06,08/15/2016,16-1083,2016229001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-16,08/15/2016,,2016229002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-07,08/29/2016,16-1330,2016242001,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-17,08/29/2016,,2016242002,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-08,09/12/2016,16-1574,2016257061,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,16-39-18,09/12/2016,,2016257062,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-01,06/02/2017,17-131,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-11,06/02/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-02,06/13/2017,17-248,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-12,06/13/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-03,06/27/2017,17-478,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-13,06/27/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-04,07/11/2017,17-753,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-14,07/11/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-15,07/25/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-05,07/26/2017,17-1028,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-06,08/08/2017,17-1572,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-16,08/08/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-07,08/23/2017,17-1858,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-17,08/23/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-08,09/04/2017,17-2038,,CSL,OW,0602EAT0163_C,42.8591003,-75.6989975,1.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,17-39-18,09/04/2017,,,CSL,BS,0602EAT0163_C,42.8591003,-75.6989975,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005GLE0441,Glen Lake,86-08-01,06/26/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,3.5,,,8.05,0.013,255,13,20,,,,0.025,,,5,,,,1.91,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-02,07/04/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.25,,,7.98,0.012,252,14,20,,,,0.025,,,10,,,,1.85,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-03,07/09/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.125,,,7.98,0.008,257,30,24,,,,0.025,,,10,,,,1.63,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-04,07/16/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.625,,,7.97,0.007,262,21,22,,,,,,,2,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-05,07/24/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.28,0.006,264,23,24,,,,0.025,,,10,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-06,07/31/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.75,,,8.1,0.008,260,22,24,,,,0.025,,,6,,,,1.11,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-07,08/07/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.22,0.007,263,22,24,,,,0.025,,,10,,,,1.51,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-08,08/13/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.5,,,8.11,0.006,263,15,23,,,,0.025,,,6,,,,1.3,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-09,08/20/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.5,,,8.3,0.008,264,17,23,,,,0.025,,,6,,,,1.37,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-10,08/29/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.375,,,8.1,0.007,,19,20,,,,0.025,,,2,,,,2.05,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-11,09/03/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.75,,,8,0.006,282,26,21,,,,0.025,,,13,,,,1.06,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-12,09/11/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.375,,,8.15,0.007,280,22,19,,,,0.025,,,3,,,,1.18,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,86-08-13,09/24/1986,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.75,,,7.72,0.009,269,24,18,,,,0.025,,,10,,,,1.3,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-01,06/18/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.125,,,8.23,0.005,270,29,23,,,,0.01,,,8,,,,3.9,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-02,07/03/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4,,,8.02,0.01,262,17,21,,,,0.01,,,10,,,,8.3,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-03,07/16/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,7.375,,,7.82,0.002,270,15,24,,,,0.01,,,11,,,,3.8,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-04,07/29/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6,,,7.97,0.009,277,23,25,,,,,,,10,,,,3,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-05,08/16/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.375,,,8.26,0.01,279,26,24,,,,0.01,,,6,,,,5.3,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-06,08/25/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,3,,,8.05,0.009,276,21,22,,,,,,,10,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-07,08/31/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.5,,,8.19,0.005,273,18,17,,,,0.01,,,9,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-08,09/23/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.875,,,7.8,0.012,283,17,17,,,,,,,9,,,,14.6,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,87-08-09,10/07/1987,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.625,,,7.86,0.012,272,14,16,,,,0.03,,,11,,,,10.5,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-01,06/16/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4,,,8.17,0.012,281,25,23,,,,0.01,,,11,,,,6.14,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-02,06/24/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.625,,,8.32,0.01,290,16,22,,,,0.01,,,5,,,,3.18,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-03,07/01/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.375,,,8.15,0.012,290,14,20,,,,0.01,,,9,,,,3.03,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-04,07/13/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5,,,8.2,0.01,294,19,26,,,,,,,7,,,,1.78,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-05,07/27/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.19,0.007,287,18,25,,,,0.01,,,10,,,,2.15,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-06,08/11/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5,,,8.31,0.006,279,23,27,,,,,,,6,,,,1.85,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-07,08/25/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.5,,,7.7,0.007,303,20,22,,,,0.01,,,6,,,,2.44,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-08,09/07/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.125,,,8.09,0.008,276,20,21,,,,,,,7,,,,2.07,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-09,09/15/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.25,,,8.07,0.014,272,19,19,,,,0.01,,,7,,,,2,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,88-08-10,09/26/1988,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.875,,,8.11,0.008,276,20,18,,,,0.01,,,11,,,,2.44,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,89-08-01,07/14/1989,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5,,,7.88,0.009,272,22,24,,,,0.01,,,15,,,,1.96,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,89-08-02,07/21/1989,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,3.625,,,7.95,0.01,267,24,24,,,,,,,10,,,,3.85,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,89-08-03,08/03/1989,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5,,,7.71,0.009,277,18,16,,,,0.01,,,8,,,,1.7,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-01,08/03/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.25,,,8.17,0.006,282,26,25,,,,0.01,,,9,,,,0.07,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-02,08/09/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.25,,,8.11,0.006,272,26,24,,,,,,,8,,,,6.93,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-03,08/14/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.9,,,8.22,0.006,272,22,25,,,,0.01,,,8,,,,2.86,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-04,08/23/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.125,,,7.96,0.01,272,20,23,,,,,,,17,,,,3.03,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-05,09/06/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.375,,,7.95,0.008,276,25,23,,,,0.01,,,12,,,,2.47,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,90-08-06,09/13/1990,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.625,,,8.37,0.009,253,22,22,,,,,,,12,,,,1.33,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,93-08-01,08/06/1993,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.5,,,8.09,0.008,319,16,21,,,,,,,5,,,,1.18,,,,,,,,,,,2,2,1,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,93-08-02,08/26/1993,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.8,,,8.34,0.009,319,18,23,,,,,,,3,,,,2.01,,,,,,,,,,,2,3,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,93-08-03,10/03/1993,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.22,0.007,323,14,15,,,,,,,5,,,,3.1,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,93-08-04,10/25/1993,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.25,,,8.38,0.009,328,11,13,,,,,,,7,,,,1.77,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,94-08-01,07/12/1994,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.25,,,8.22,0.007,308,29,25,,,,0.02,,,7,,,,2.12,,,,,,,,,,,1,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,94-08-02,08/10/1994,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.125,,,8.29,0.006,302,29,23,,,,0.01,,,10,,,,1.88,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,94-08-03,09/18/1994,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.28,0.008,312,,20,,,,0.01,,,8,,,,3.29,,,,,,,,,,,1,3,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,95-08-01,08/02/1995,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.125,,,8.35,0.007,350,24,27,,,,0.01,,,5,,,,1.86,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,95-08-02,08/31/1995,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.375,,,8.18,0.006,351,20,25,,,,0.01,,,5,,,,1.44,,,,,,,,,,,1,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,95-08-03,10/09/1995,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.375,,,8.19,0.004,353,14,14,,,,0.01,,,5,,,,1.61,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,95-08-04,11/01/1995,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.375,,,7.74,0.009,348,6,6,,,,0.034,,,6,,,,3.41,,,,,,,,,,,1,2,1,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,97-08-01,07/16/1997,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.125,,,8.05,0.009,321,,20,,,,0.01,,,10,,,,3.01,,,,,,,,,,,3,2,3,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,97-08-02,07/29/1997,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.125,,,8.36,0.012,328,20,20,,,,0.01,,,10,,,,3.03,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-01,07/09/1998,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.125,,,8,,307,18,19,,,,0.01,,,15,,,,3.25,,,,,,,,,,,2,3,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-02,07/21/1998,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.25,,,8.18,,313,20,22,,,,0.01,,,9,,,,2.18,,,,,,,,,,,2,1,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-11,07/21/1998,,,CSL,BS,1005GLE0441_C,43.3636017,-73.6732025,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-03,08/23/1998,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,8.18,,327,16,5,,,,0.01,,,6,,,,2.28,,,,,,,,,,,2,2,3,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-12,08/23/1998,,,CSL,BS,1005GLE0441_C,43.3636017,-73.6732025,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-04,09/13/1998,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.125,,,8.17,0.008,335,,22,,,,0.01,,,6,,,,1.88,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-13,09/13/1998,,,CSL,BS,1005GLE0441_C,43.3636017,-73.6732025,13.5,,,,,0.058,,,11,,,,,,,,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-05,09/20/1998,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,7,,,7.86,0.008,339,21,20,,,,0.01,,,11,,,,1.8,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,98-08-14,09/20/1998,,,CSL,BS,1005GLE0441_C,43.3636017,-73.6732025,13.5,,,,,0.06,,,6,,,,,,,,,,,,,,,,,,,,,,,,,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,99-08-01,07/06/1999,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,5.625,,,7.91,0.016,373,24,,,,,0.01,,,12,,,,2.44,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,99-08-02,07/22/1999,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.25,,,8.37,0.008,364,16.5,21,,,,0.01,,,7,,,,2.26,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,99-08-03,08/10/1999,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.125,,,8.26,0.011,365,14,18,,,,0.01,,,4,,,,3.75,,,,,,,,,,,2,2,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,99-08-04,08/17/1999,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.875,,,8.33,0.006,355,29,20,,,,0.01,,,9,,,,2.62,,,,,,,,,,,2,3,2,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,00-08-01,07/13/2000,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,6.625,,,8.05,0.015,331,21,19,,,,0.05,,,12,,,,1.8,,,,,,,,,,,3,3,3,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,00-08-02,08/01/2000,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,3.375,,,8.1,0.011,322,21,23,,,,0.01,,,8,,,,7.4,,,,,,,,,,,4,3,4,129.5,Warren,Lake Champlain River Basin,BT,
1005GLE0441,Glen Lake,00-08-03,08/31/2000,,,CSL,OW,1005GLE0441_C,43.3636017,-73.6732025,1.5,4.625,,,8.3,0.009,329,20,20,,,,0.01,,,10,,,,2.97,,,,,,,,,,,3,2,3,129.5,Warren,Lake Champlain River Basin,BT,
