LakeID,Lake Name,Proj. Code,Sample Name,Sample Date,Data Provider,Info Type,LocationID,Latitude,Longitude,Sample Depth (m),Secchi Depth (m),DO (mg/L),Bottom DO (mg/L),pH,TP (mg/L),TDP (mg/L),Conductance (umho/cm),"Temperature, air (deg C)","Temperature, water (deg C)",TN (mg/L),TDN (mg/L),Ammonia (mg/L),NOx (mg/L),Nitrate (mg/L),Nitrite (mg/L),True Color (ptu),Chloride (mg/L),Calcium (mg/L),Chl.a (probe) (ug/L),Extracted Chl.a (ug/L),UFI/SBK FP Chl.a (ug/L),UFI/SBK FP BGA (ug/L),(UFI/SBK Microcystin (ug/L)),ESF FP Chl.a (ug/L),ESF FP BGA (ug/L),ESF Microcystin (ug/L),HAB Status,Alkalinity as CaCO3 (mg/L),DOC (mg/L),UV 254 (1/cm),Iron (ug/L),Manganese (ug/L),Arsenic (ug/L),QA,QB,QC
1201GAL0563,Galway Lake,68,17-68-13,07/16/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.01,,,,23,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-01,06/18/2017,CSL,OW,1201GAL0563_C,43.0307007,-74.074501,1.5,2.8,,,8.03,0.0102,,207.6,25,23,0.334,,0.338,0.007,,,10,,14.7,,3.5,,,,2.9,0.2,ND,,,,,,,,1,2,2
1201GAL0563,Galway Lake,68,17-68-08,09/24/2017,CSL,OW,1201GAL0563_C,43.0307007,-74.074501,1.5,4.1,,,8.42,0.0107,,203,22,22,0.254,,0.032,0.007,,,8,,,,0.3,,,,1.67,0.87,ND,,,,,,,,1,3,2
1201GAL0563,Galway Lake,68,17-68-12,07/04/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.0122,,,,22,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-11,06/18/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.0128,,,,18,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-15,08/13/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.014,,,,23,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-06,08/27/2017,CSL,OW,1201GAL0563_C,43.0307007,-74.074501,1.5,2,,,8.34,0.0151,,213.1,23,23,0.321,,0.012,0.007,,,12,,,,6.1,,,,,0,ND,,,,,,,,2,3,2
1201GAL0563,Galway Lake,68,17-68-18,09/24/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.0173,,,,19,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-16,08/27/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.0175,,,,23,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-17,09/11/2017,CSL,BS,1201GAL0563_C,43.0307007,-74.074501,4.5,,,,,0.0207,,,,19,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,
1201GAL0563,Galway Lake,68,17-68-07,09/11/2017,CSL,OW,1201GAL0563_C,43.0307007,-74.074501,1.5,2.1,,,7.99,0.0333,,221.4,19,20,0.308,,0.031,0.007,,,10,25.8,,,4.5,,,,3.9,0.7,ND,,,,,,,,2,3,2
0602GEN0088,Geneganslet Lake,69,16-69-02,06/25/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.25,,,7.62,0.0096,,47,20,23,0.295,,,,,,28,,,,0.3,,,,,0,ND,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,16-69-03,07/09/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.9,,,7.79,0.0081,,54.1,23,26,0.283,,0.037,0.023,,,23,5,,,1.7,,,,,0,ND,,,,,,,,1,3,1
0602GEN0088,Geneganslet Lake,69,16-69-B1,05/28/2016,CSL,SB,0602GEN0088_C,42.5172997,-75.7748032,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.3,ND,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,16-69-B2,05/28/2016,CSL,SB,0602GEN0088_C,42.5172997,-75.7748032,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.5,ND,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,16-69-04,07/24/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,5,,,8.07,0.0087,,54.2,23,26,0.256,,,,,,17,,,,0.9,,,,,0.03,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,16-69-01,06/10/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.45,,,7.58,0.0264,,47.6,22,21,0.548,,0.036,0.019,,,20,,,,4,,,,,0,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,16-69-05,08/15/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.5,,,7.68,0.008,,50.5,26,26,0.293,,0.044,0.008,,,23,,,,3.7,,,,,0.07,ND,,,,,,,,2,3,2
0602GEN0088,Geneganslet Lake,69,16-69-06,08/20/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,4.2,,,7.86,0.0075,,52.1,20,24,0.201,,,,,,24,,,,18.8,,,,,0,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,16-69-07,09/03/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,,,,8.22,0.0074,,49.1,,,0.291,,0.046,0.0035,,,27,5,,,1.7,,,,,0,ND,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,16-69-08,09/17/2016,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,,,,7.79,0.0097,,53.1,,,0.236,,,,,,26,,,,2.1,,,,,0.01,ND,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,15-69-01,06/07/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.6,,,7.48,0.0055,,47.9,21,21,0.208,,0.036,0.047,,,24,,5.17,,2.5,,,,1.27,0,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,15-69-02,06/20/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.5,,,7.84,0.0121,,45,30,24,0.336,,0,,,,20,,,,6.2,,,,1.69,0.05,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,15-69-03,07/05/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.3,,,7.25,0.0135,,47,21,22,0.419,,0.048,0.008,,,27,18.5,,,2.1,,,,1.86,0.42,ND,,,,,,,,2,3,3
0602GEN0088,Geneganslet Lake,69,15-69-04,07/18/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,2.6,,,7.04,0.0102,,46.3,24,18,0.397,,0,,,,35,,,,2.5,,,,1.68,0.73,ND,,,,,,,,2,3,3
0602GEN0088,Geneganslet Lake,69,15-69-05,08/01/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,2.6,,,7.44,0.0107,,47.1,20,25,0.478,,0.042,0.015,,,35,,5.56,,2.7,,,,1.19,0.09,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,15-69-06,08/15/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,2.8,,,7.84,0.0083,,50.2,24,24,0.434,,0,,,,35,,,,2.1,,,,1.03,0.36,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,15-69-07,08/29/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,2.8,,,7.3,0.0093,,44,28,23,0.409,,0.028,0.016,,,23,5,,,1.9,,,,1.17,0,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,15-69-08,09/12/2015,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,2.9,,,7.95,0.0478,,45.3,21,24,0.273,,0,,,,30,,,,1.2,,,,0.89,0,ND,,,,,,,,2,2,2
0602GEN0088,Geneganslet Lake,69,12-69-01,06/16/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.85,,,6.93,0.0099,,51.7,27,23.5,0.386,,0.045,0.038066,,,20,,4.6,,2.8,,,,0.68,0.39,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,12-69-02,06/24/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.85,,,7.76,0.0084,,50.3,30.5,25,0.226,,0.034,0.036003,,,20,,,,3.6,,,,0.75,0.29,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,12-69-03,07/08/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.3,,,7.67,0.0066,,48.5,27.5,27,0.239,,0.013,0.005,,,18,,,,1.2,,,,1.84,0.78,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,12-69-04,07/22/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.5,,,7.42,0.0087,,50.9,24.5,25.5,0.252,,0.018,0.005,,,16,,,,1.9,,,,1.44,0.32,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,12-69-05,08/18/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.6,,,7.75,0.0102,,48.6,21,23.5,0.424,,0.02,0.005,,,14,,5.5,,2.2,,,,,1.49,ND,,,,,,,,1,3,1
0602GEN0088,Geneganslet Lake,69,12-69-06,09/01/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.375,,,7.45,0.0073,,49.9,27,24.5,0.26,,0.026987,0.005,,,13,,,,1.6,,,,2.14,1.57,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,12-69-07,09/15/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.6,,,7.17,0.008,,50,19,21,0.306,,0.016,0.005,,,12,,,,2.8,,,,1.18,0.95,ND,,,,,,,,2,2,1
0602GEN0088,Geneganslet Lake,69,12-69-08,09/23/2012,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.75,,,6.63,0.0087,,50.4,20,19,0.24,,0.053,0.005,,,13,,,,4.2,,,,2.36,1.63,ND,,,,,,,,2,1,4
0602GEN0088,Geneganslet Lake,69,13-69-01,06/22/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.63,,,7.43,0.0084,,45.9,26.5,23,0.284,,0.024,0.006,,,21,,,,2.7,,,,1.5,0,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,13-69-11,06/22/2013,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,,,,,,0.0064,,,,9,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,13-69-02,07/06/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.55,,,7.62,0.0133,,45.1,30.5,27,0.293179,,0,,,,26,,,,3.3,,,,1.7,0,ND,,,,,,,,2,2,1
0602GEN0088,Geneganslet Lake,69,13-69-03,07/20/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.88,,,8.36,0.0117,,59.3,26,27,0.147,,0.013,0.006,,,27,,,,1.4,,,,1,0.1,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,13-69-13,07/20/2013,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,,,,,,0.018,,,,8,,,0.0055,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,13-69-04,08/03/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.85,,,7.09,0.0095,,47.3,22.5,23,0.386761,,0,,,,26,,,,1.6,,,,0.6,0,ND,,,,,,,,1,3,1
0602GEN0088,Geneganslet Lake,69,13-69-05,08/17/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.95,,,8.74,0.0092,,54.9,27,23.5,0.321,,0.014,0.006,,,27,,,,2.1,,,,1.9,0.2,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,13-69-06,08/31/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.9,,,6.91,0.009,,48.2,28,25,0.386049,,0,,,,26,,,,3.3,,,,1.6,0,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,13-69-07,09/14/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.95,,,7.45,0.0122,,47.9,11,20,0.398527,,0.014,0.006,,,33,,,,2.1,,,,0.4,0,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,13-69-08,09/27/2013,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.65,,,7.75,0.009,,47.9,27,18.5,0.441,,0,,,,29,,,,2.1,,,,1.7,0,ND,,,,,,,,2,3,1
0602GEN0088,Geneganslet Lake,69,14-69-01,06/07/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.15,,,6.83,0.009,,50.4,25,22,0.292,,0.007,0.005,,,18,,,,3.7,,,,,0,ND,,,,,,,,1,2,1
0602GEN0088,Geneganslet Lake,69,14-69-11,06/07/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.009,,,,10.5,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-12,06/21/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.0085,,,,9.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-02,06/21/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.675,,,7.24,0.0095,,46.8,20,22,0.289,,0,,,,16,,,,3.3,,,,,0,ND,,,,,,,,2,3,1
0602GEN0088,Geneganslet Lake,69,14-69-13,07/19/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.012,,,,11,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-03,07/19/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.16,,,6.95,0.0096,,51,21,23,0.28,,0.03,0.005,,,20,,,,2.3,,,,,0.38,ND,,,,,,,,1,3,1
0602GEN0088,Geneganslet Lake,69,14-69-14,08/02/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,18.2,,,,,0.0013,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-04,08/02/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.9,,,7.88,0.0096,,52,21.5,23,0.276,,0,,,,14,,,,2.5,,,,,0,ND,,,,,,,,2,3,1
0602GEN0088,Geneganslet Lake,69,14-69-15,08/16/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,,,,,,0.0101,,,,8.5,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-05,08/16/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,,3.3,,,7.76,0.0088,,54.7,13.6,20,0.354,,0.022,0.005,,,23,,,,1.9,,,,,0,ND,,,,,,,,2,1,1
0602GEN0088,Geneganslet Lake,69,14-69-16,08/30/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.008,,,,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-06,08/30/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.325,,,7.33,0.01,,41,17.5,21,0.392,,0,,,,29,,,,1.7,,,,,0,ND,,,,,,,,1,2,2
0602GEN0088,Geneganslet Lake,69,14-69-17,09/13/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.0198,,,,9,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,14-69-07,09/13/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,2.9875,,,7.87,0.011,,55.6,10.8,19,0.33,,0.05,0.024,,,27,,,,2.9,,,,,0,ND,,,,,,,,2,2,2
0602GEN0088,Geneganslet Lake,69,14-69-08,09/27/2014,CSL,OW,0602GEN0088_C,42.5172997,-75.7748032,1.5,3.25,,,7.76,0.01,,53.9,16,18,0.356,,0,,,,26,,,,4,,,,,0,ND,,,,,,,,1,1,1
0602GEN0088,Geneganslet Lake,69,14-69-18,09/27/2014,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,17.899999999999999,,,,,0.0167,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,15-69-11,06/07/2015,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,,,,,,0.0055,,,,8,,,0.101,,,,,,,,,,,,,,,,,,,,,,,,
0602GEN0088,Geneganslet Lake,69,15-69-12,06/20/2015,CSL,BS,0602GEN0088_C,42.5172997,-75.7748032,,,,,,0.0104,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,
